id|kanji_symbol|url|freq_counter|jlpt_Counter|school_counter|firstkanji|pngurl|kun|on|meaning|table_data
155|榎|https://kanjicards.org/kanji/155.html|1945|0|2281|榎|../img/stroke_order/155.png|えのき|カ|lotus tree, nettle tree, hackberry|[{'Word': '榎', 'Reading': 'えのき', 'Meaning': 'Japanese hackberry (Celtis sinensis var. japonica)'}, {'Word': '榎茸', 'Reading': 'えのきたけ, えのきだけ, エノキタケ, エノキダケ', 'Meaning': 'enoki mushroom (long, thin and white), Flammulina velutipes, winter mushroom'}, {'Word': '榎葉', 'Reading': 'えのは, エノハ', 'Meaning': 'landlocked masu salmon'}]
157|円|https://kanjicards.org/kanji/157.html|69|22|22|円|../img/stroke_order/157.png|まる.い, まる, まど, まど.か, まろ.やか|エン|circle, yen, round|[{'Word': '円', 'Reading': 'えん, まる', 'Meaning': 'Yen, money; circle'}, {'Word': '円高', 'Reading': 'えんだか', 'Meaning': 'high-valued yen, exchange in favor (favour) of the yen'}, {'Word': '円安', 'Reading': 'えんやす', 'Meaning': 'cheap yen'}, {'Word': '円相場', 'Reading': 'えんそうば', 'Meaning': 'yen exchange rate'}, {'Word': '一円', 'Reading': 'いちえん', 'Meaning': 'whole district, one yen, throughout'}, {'Word': '円滑', 'Reading': 'えんかつ, えんこつ', 'Meaning': 'smooth, undisturbed, uninterrupted, harmonious'}, {'Word': '円形', 'Reading': 'えんけい, まるがた', 'Meaning': 'round shape, circle; circular form'}, {'Word': '円卓', 'Reading': 'えんたく', 'Meaning': 'round table'}, {'Word': '円満', 'Reading': 'えんまん', 'Meaning': 'perfection, harmony, peace, smoothness, completeness, satisfaction, integrity'}, {'Word': '円筒', 'Reading': 'えんとう', 'Meaning': 'cylinder'}]
158|園|https://kanjicards.org/kanji/158.html|628|357|213|園|../img/stroke_order/158.png|その|エン|park, garden, yard, farm|[{'Word': '園', 'Reading': 'その, えん', 'Meaning': 'garden (esp. man-made), orchard, park, plantation; place, location'}, {'Word': '公園', 'Reading': 'こうえん', 'Meaning': '(public) park'}, {'Word': '学園', 'Reading': 'がくえん', 'Meaning': 'academy, campus'}, {'Word': '動物園', 'Reading': 'どうぶつえん', 'Meaning': 'zoo, zoological gardens'}, {'Word': '幼稚園', 'Reading': 'ようちえん', 'Meaning': 'kindergarten'}, {'Word': '田園', 'Reading': 'でんえん, でんおん', 'Meaning': 'country, rural districts; cultivated land, fields'}, {'Word': '庭園', 'Reading': 'ていえん', 'Meaning': 'garden, park'}, {'Word': '花園', 'Reading': 'はなぞの, かえん', 'Meaning': 'flower garden'}, {'Word': '園芸', 'Reading': 'えんげい', 'Meaning': 'horticulture, gardening'}, {'Word': '園長', 'Reading': 'えんちょう', 'Meaning': 'head of a place designated with the suffix -en (e.g. kindergarten principal, director of a zoo, etc.)'}]
159|堰|https://kanjicards.org/kanji/159.html|1913|0|2275|堰|../img/stroke_order/159.png|せき, せ.く|エン|dam, prevent, stop up|[{'Word': '堰', 'Reading': 'せき', 'Meaning': 'dam, sluice; stopping (of paper, cardboard, etc.)'}, {'Word': '井堰', 'Reading': 'いせき', 'Meaning': 'sluice, dam'}, {'Word': '堰堤', 'Reading': 'えんてい', 'Meaning': 'dike, weir'}, {'Word': '可動堰', 'Reading': 'かどうぜき', 'Meaning': 'canal gates, river gates'}, {'Word': '堰き止める', 'Reading': 'せきとめる', 'Meaning': 'to dam up, to hold back, to keep back, to intercept, to check'}, {'Word': '堰止め湖', 'Reading': 'せきとめこ', 'Meaning': 'dammed lake'}, {'Word': '堰板', 'Reading': 'せきいた', 'Meaning': 'sheeting, sheathing board, cover'}, {'Word': '堰を切ったよう', 'Reading': 'せきをきったよう', 'Meaning': 'gushing forth, bursting out'}, {'Word': '堰を切る', 'Reading': 'せきをきる', 'Meaning': 'to break a dam and gush forth, to burst out'}]
160|奄|https://kanjicards.org/kanji/160.html|2047|0|2309|奄|../img/stroke_order/160.png|おお.う, たちまち|エン|cover, suffocate, obstruct|"[{'Word': '気息奄々', 'Reading': 'きそくえんえん', 'Meaning': ""gasping for breath, at one's last gasp, breathing feebly, on the brink of death, more dead than alive""}, {'Word': '気息奄奄', 'Reading': 'きそくえんえん', 'Meaning': ""gasping for breath, at one's last gasp, breathing feebly, on the brink of death, more dead than alive""}, {'Word': '奄奄', 'Reading': 'えんえん', 'Meaning': 'gasping'}, {'Word': '奄々', 'Reading': 'えんえん', 'Meaning': 'gasping'}, {'Word': '奄美の黒兎', 'Reading': 'あまみのくろうさぎ, アマミノクロウサギ', 'Meaning': 'Amami rabbit (Pentalagus furnessi), Ryukyu rabbit'}]"
161|宴|https://kanjicards.org/kanji/161.html|1675|1666|1644|宴|../img/stroke_order/161.png|うたげ|エン|banquet, feast, party|[{'Word': '宴', 'Reading': 'うたげ', 'Meaning': 'party, banquet, feast'}, {'Word': '宴会', 'Reading': 'えんかい', 'Meaning': 'party, banquet'}, {'Word': '宴席', 'Reading': 'えんせき', 'Meaning': 'banquet, dinner party'}, {'Word': '饗宴', 'Reading': 'きょうえん', 'Meaning': 'feast'}, {'Word': '祝宴', 'Reading': 'しゅくえん', 'Meaning': '(celebration) banquet'}, {'Word': '供宴', 'Reading': 'きょうえん', 'Meaning': 'banquet, dinner'}, {'Word': '宴遊', 'Reading': 'えんゆう', 'Meaning': 'drinking party hall, banquet seat'}, {'Word': '佳宴', 'Reading': 'かえん', 'Meaning': 'congratulatory banquet'}, {'Word': '賀宴', 'Reading': 'がえん', 'Meaning': 'banquet'}, {'Word': '結婚披露宴', 'Reading': 'けっこんひろうえん', 'Meaning': 'wedding reception banquet'}]
162|延|https://kanjicards.org/kanji/162.html|747|740|869|延|../img/stroke_order/162.png|の.びる, の.べる, の.べ, の.ばす|エン|prolong, stretching|[{'Word': '延長', 'Reading': 'えんちょう', 'Meaning': 'extension, elongation, prolongation, lengthening; Enchou era (923.4.11-931.4.26)'}, {'Word': '延期', 'Reading': 'えんき', 'Meaning': 'postponement, adjournment'}, {'Word': '延命', 'Reading': 'えんめい', 'Meaning': 'long life, longevity; macrobiotics'}, {'Word': '繰り延べ', 'Reading': 'くりのべ', 'Meaning': 'postponement'}, {'Word': '遅延', 'Reading': 'ちえん', 'Meaning': 'delay, latency'}, {'Word': '引き延ばし', 'Reading': 'ひきのばし', 'Meaning': 'extension, prolongation'}, {'Word': '延滞', 'Reading': 'えんたい', 'Meaning': 'arrears, (being) overdue, delay (e.g. in payment), procrastination'}, {'Word': '延びる', 'Reading': 'のびる', 'Meaning': 'to stretch, to extend, to lengthen, to spread; to make progress, to grow (beard, body height); to grow stale (soba); to be straightened, to be flattened, to be smoothed; to be exhausted; to be postponed, to be prolonged'}, {'Word': '延べ', 'Reading': 'のべ', 'Meaning': 'futures; credit (buying); stretching; total, gross'}, {'Word': '延焼', 'Reading': 'えんしょう', 'Meaning': 'spread of fire'}]
163|怨|https://kanjicards.org/kanji/163.html|2137|0|0|怨|../img/stroke_order/163.png|うら.む, うらみ, うら.めしい|エン, オン, ウン|grudge, show resentment, be jealous|[{'Word': '怨念', 'Reading': 'おんねん', 'Meaning': 'grudge, malice, hatred'}, {'Word': '怨み', 'Reading': 'うらみ', 'Meaning': 'resentment, grudge, malice, bitterness; matter for regret, regret'}, {'Word': '怨む', 'Reading': 'うらむ', 'Meaning': 'to resent, to curse, to feel bitter, to blame, to bear a grudge; to regret'}, {'Word': '怨めしい', 'Reading': 'うらめしい', 'Meaning': 'reproachful, hateful, bitter'}, {'Word': '怨霊', 'Reading': 'おんりょう', 'Meaning': 'revengeful ghost, apparition'}, {'Word': '怨恨', 'Reading': 'えんこん', 'Meaning': 'enmity, grudge'}, {'Word': '怨声', 'Reading': 'えんせい', 'Meaning': 'complaint, murmur'}, {'Word': '怨敵', 'Reading': 'おんてき', 'Meaning': 'sworn enemy'}, {'Word': '旧怨', 'Reading': 'きゅうえん', 'Meaning': 'old grudge'}, {'Word': '怨み言', 'Reading': 'うらみごと, えんげん', 'Meaning': 'grudge, complaint, reproach'}]
165|援|https://kanjicards.org/kanji/165.html|312|1087|1065|援|../img/stroke_order/165.png|N/A|エン|abet, help, save|[{'Word': '援助', 'Reading': 'えんじょ', 'Meaning': 'assistance, aid, support'}, {'Word': '支援', 'Reading': 'しえん', 'Meaning': 'support, backing, aid, assistance'}, {'Word': '応援', 'Reading': 'おうえん', 'Meaning': 'aid, assistance, help, reinforcement, rooting, barracking, support, cheering'}, {'Word': '救援', 'Reading': 'きゅうえん', 'Meaning': 'relief, rescue, reinforcement'}, {'Word': '後援', 'Reading': 'こうえん', 'Meaning': 'support, backing'}, {'Word': '援護', 'Reading': 'えんご', 'Meaning': 'covering, protection, backing, relief'}, {'Word': '声援', 'Reading': 'せいえん', 'Meaning': 'encouragement, cheering, support'}, {'Word': '義援金', 'Reading': 'ぎえんきん', 'Meaning': 'donation money, contribution'}, {'Word': '援軍', 'Reading': 'えんぐん', 'Meaning': 'reinforcement'}, {'Word': '無援', 'Reading': 'むえん', 'Meaning': 'helpless, unsupporting'}]
166|沿|https://kanjicards.org/kanji/166.html|1121|1167|981|沿|../img/stroke_order/166.png|そ.う, -ぞ.い|エン|run alongside, follow along, run along, lie along|[{'Word': '沿って', 'Reading': 'そって', 'Meaning': 'along, by, parallel to'}, {'Word': '沿い', 'Reading': 'ぞい', 'Meaning': 'along'}, {'Word': '沿岸', 'Reading': 'えんがん', 'Meaning': 'coast, shore, littoral'}, {'Word': '沿道', 'Reading': 'えんどう', 'Meaning': 'route, course, roadside'}, {'Word': '沿線', 'Reading': 'えんせん', 'Meaning': 'along railway line'}, {'Word': '川沿い', 'Reading': 'かわぞい', 'Meaning': 'along the river, riverside'}, {'Word': '沿海', 'Reading': 'えんかい', 'Meaning': 'coast, shore, inshore, coastal waters'}, {'Word': '沿海州', 'Reading': 'えんかいしゅう', 'Meaning': '(Russian) maritime provinces'}, {'Word': '沿う', 'Reading': 'そう', 'Meaning': 'to run along, to run beside; to follow (a plan, etc.), to act in accordance with'}, {'Word': '沿革', 'Reading': 'えんかく', 'Meaning': 'history, development'}]
167|演|https://kanjicards.org/kanji/167.html|267|483|669|演|../img/stroke_order/167.png|N/A|エン|performance, act, play, render, stage|[{'Word': '演説', 'Reading': 'えんぜつ', 'Meaning': 'speech, address'}, {'Word': '公演', 'Reading': 'こうえん', 'Meaning': 'public performance; sumo exhibition in a foreign country'}, {'Word': '講演', 'Reading': 'こうえん', 'Meaning': 'lecture, address, speech'}, {'Word': '演出', 'Reading': 'えんしゅつ', 'Meaning': 'production (e.g. play), direction'}, {'Word': '出演', 'Reading': 'しゅつえん', 'Meaning': 'performance, stage appearance; to act (in a play)'}, {'Word': '演奏', 'Reading': 'えんそう', 'Meaning': 'musical performance'}, {'Word': '演劇', 'Reading': 'えんげき', 'Meaning': 'play (theatrical)'}, {'Word': '演技', 'Reading': 'えんぎ', 'Meaning': 'acting, performance'}, {'Word': '演習', 'Reading': 'えんしゅう', 'Meaning': 'practice, practise, exercises, manoeuvres, maneuvers, practicum'}, {'Word': '主演', 'Reading': 'しゅえん', 'Meaning': 'starring, playing the leading part'}]
168|炎|https://kanjicards.org/kanji/168.html|1242|1395|1391|炎|../img/stroke_order/168.png|ほのお|エン|inflammation, flame, blaze|"[{'Word': '炎', 'Reading': 'ほのお, ほむら', 'Meaning': 'flame, blaze'}, {'Word': '肺炎', 'Reading': 'はいえん', 'Meaning': 'pneumonia'}, {'Word': '肝炎', 'Reading': 'かんえん', 'Meaning': 'hepatitis'}, {'Word': '炎上', 'Reading': 'えんじょう', 'Meaning': ""blazing up; destruction of a large building by fire; flood of comments to a blog, exceeding what the blog's owner can answer""}, {'Word': '火炎瓶', 'Reading': 'かえんびん', 'Meaning': 'Molotov cocktail'}, {'Word': '炎症', 'Reading': 'えんしょう', 'Meaning': 'inflammation, irritation'}, {'Word': '炎天', 'Reading': 'えんてん', 'Meaning': 'blazing heat, scorching sun'}, {'Word': '火炎', 'Reading': 'かえん', 'Meaning': 'flame, blaze'}, {'Word': '腹膜炎', 'Reading': 'ふくまくえん', 'Meaning': 'peritonitis'}, {'Word': '気管支炎', 'Reading': 'きかんしえん', 'Meaning': 'bronchitis'}]"
170|煙|https://kanjicards.org/kanji/170.html|1290|924|1141|煙|../img/stroke_order/170.png|けむ.る, けむり, けむ.い|エン|smoke|[{'Word': '煙', 'Reading': 'けむり, けぶり, けむ, けぶ', 'Meaning': 'smoke, fumes'}, {'Word': '喫煙', 'Reading': 'きつえん', 'Meaning': 'smoking'}, {'Word': '禁煙', 'Reading': 'きんえん', 'Meaning': 'No Smoking!, Smoking Prohibited!; abstaining from smoking, quitting smoking'}, {'Word': '黒煙', 'Reading': 'くろけむり, こくえん', 'Meaning': 'black smoke'}, {'Word': '噴煙', 'Reading': 'ふんえん', 'Meaning': '(eruption of) smoke'}, {'Word': '煙突', 'Reading': 'えんとつ', 'Meaning': 'chimney, smokestack, funnel (of a ship), stovepipe; carrying a passenger without turning on the taximeter'}, {'Word': '排煙', 'Reading': 'はいえん', 'Meaning': 'smoke (dispersal)'}, {'Word': '愛煙家', 'Reading': 'あいえんか', 'Meaning': 'heavy smoker, habitual smoker'}, {'Word': '煙草', 'Reading': 'たばこ, タバコ', 'Meaning': 'tobacco, cigarettes'}, {'Word': '硝煙', 'Reading': 'しょうえん', 'Meaning': 'gunpowder smoke'}]
171|燕|https://kanjicards.org/kanji/171.html|2147|0|2334|燕|../img/stroke_order/171.png|つばめ, つばくら, つばくろ|エン|swallow (bird)|"[{'Word': '燕', 'Reading': 'つばめ, ツバメ', 'Meaning': 'swallow (bird of the Hirundinidae family), martin; barn swallow (Hirundo rustica); younger man involved with an older woman'}, {'Word': '燕雀', 'Reading': 'えんじゃく', 'Meaning': 'small birds'}, {'Word': '燕青拳', 'Reading': 'えんせいけん', 'Meaning': 'Yangqingquan, Yangqing Fist'}, {'Word': '燕巣', 'Reading': 'えんそう, えんず', 'Meaning': ""swift's nest (used to make bird's nest soup), edible bird's nest""}, {'Word': '虎燕拳', 'Reading': 'こえんけん', 'Meaning': 'Tiger Swallow Fist'}, {'Word': '燕麦', 'Reading': 'えんばく, からすむぎ, カラスむぎ, カラスムギ', 'Meaning': 'wild oat (Avena fatua), wild oats; oat (Avena sativa), oats'}, {'Word': '飛燕', 'Reading': 'ひえん', 'Meaning': 'swallow in flight'}, {'Word': '海燕', 'Reading': 'うみつばめ, ウミツバメ', 'Meaning': 'storm petrel (any bird of family Hydrobatidae)'}, {'Word': '燕千鳥', 'Reading': 'つばめちどり', 'Meaning': 'small Indian pratincole (bird) (Glareola lactea), large Indian pratincole (Glareola maldivarus)'}, {'Word': '燕尾服', 'Reading': 'えんびふく', 'Meaning': 'tailcoat'}]"
172|猿|https://kanjicards.org/kanji/172.html|1772|1730|1704|猿|../img/stroke_order/172.png|さる|エン|monkey|"[{'Word': '猿', 'Reading': 'さる, まし, ましら', 'Meaning': 'monkey (esp. the Japanese macaque, Macaca fuscata); sly person; sliding wooden bolt (for holding a door or window shut); clasp used to control the height of a pot-hook; bathhouse prostitute'}, {'Word': '猿人', 'Reading': 'えんじん', 'Meaning': 'ape man'}, {'Word': '犬猿の仲', 'Reading': 'けんえんのなか', 'Meaning': 'loggerheads (lit: dog and monkey), like cats and dogs'}, {'Word': '類人猿', 'Reading': 'るいじんえん', 'Meaning': 'anthropoid, troglodyte'}, {'Word': '猿ぐつわをかます', 'Reading': 'さるぐつわをかます', 'Meaning': 'to gag someone'}, {'Word': '猿ぐつわ', 'Reading': 'さるぐつわ', 'Meaning': '(mouth) gag'}, {'Word': '猿まね', 'Reading': 'さるまね', 'Meaning': 'indiscriminate imitation (lit: monkey imitator), monkey see, monkey do, blind follower'}, {'Word': 'オス猿', 'Reading': 'おすざる, オスざる', 'Meaning': 'male monkey'}, {'Word': '意馬心猿', 'Reading': 'いばしんえん', 'Meaning': ""(being unable to control) one's worldly desires and passions""}, {'Word': '猿轡をかます', 'Reading': 'さるぐつわをかます', 'Meaning': 'to gag someone'}]"
173|縁|https://kanjicards.org/kanji/173.html|1291|1427|1422|縁|../img/stroke_order/173.png|ふち, ふちど.る, ゆかり, よすが, へり, えにし|エン, -ネン|affinity, relation, connection, edge, border, verge, brink|[{'Word': '縁', 'Reading': 'ふち', 'Meaning': '(surrounding) edge'}, {'Word': '無縁', 'Reading': 'むえん', 'Meaning': 'unrelated, without relations, unidentified, indifferent'}, {'Word': '因縁', 'Reading': 'いんねん, いんえん', 'Meaning': 'hetu and prataya (direct causes and indirect conditions, which underlie the actions of all things); fate, destiny; connection, origin; pretext'}, {'Word': '血縁', 'Reading': 'けつえん', 'Meaning': 'blood relative or relationship, consanguinity'}, {'Word': '縁起', 'Reading': 'えんぎ', 'Meaning': 'omen'}, {'Word': '絶縁', 'Reading': 'ぜつえん', 'Meaning': 'breaking off relations, disconnection; insulation (esp. electrical), isolation'}, {'Word': '地縁', 'Reading': 'ちえん', 'Meaning': 'territorial relationship, regional bond'}, {'Word': '縁故', 'Reading': 'えんこ', 'Meaning': 'relation, connection, affinity'}, {'Word': '養子縁組', 'Reading': 'ようしえんぐみ', 'Meaning': 'adoption (of an heir)'}, {'Word': '縁談', 'Reading': 'えんだん', 'Meaning': 'marriage proposal, engagement'}]
